emotion,video_id,author,comment
vui vẻ,7h3Hlq4EPr0,@HoaNguyen-vw3hm,"Chào anh ,chúc ngày cuối tuần an lành.vui vẻ,"
vui vẻ,7h3Hlq4EPr0,@leonusa8882,Tài liệu mật mà chú con nghĩ chắc không sao đâu chủ nhật vui vẻ an lành sức khỏe chú nhé Happy Weekend
vui vẻ,7h3Hlq4EPr0,@vhalee2681,"Chuc Ann luon an Vui , binh an 👍"
vui vẻ,7h3Hlq4EPr0,@DailyLife99SingleMum,Happy new week to you Anh
vui vẻ,7h3Hlq4EPr0,@NgoanNguyen-vx7dy,Sống vui sống khỏe nhé anh
vui vẻ,yRIlFRgkkvM,@KhangWinners,Cái khúc ngủ dậy bước xuống giường hài vậy bà chị
vui vẻ,yRIlFRgkkvM,@ngocdang405,Yêu ❤
vui vẻ,yRIlFRgkkvM,@KhueLe-io9ts,Love too ❤❤
vui vẻ,yRIlFRgkkvM,@dieulinhhathi8978,Ui . Xem vd của chị em cũng vui lây
vui vẻ,yRIlFRgkkvM,@MeoCarleyDo,❤❤❤❤❤❤❤❤
vui vẻ,yRIlFRgkkvM,@KimNganHoang-vb2tl,"e cám ơn c khánh vy rất nhiều, nhờ c mà e đã hay đổi mindset của bản thân hoàn toàn luôn ạ, hi vọng c sẽ ra thêm nhiều ndung cho chúng e hơn nữa"
vui vẻ,yRIlFRgkkvM,@TheVinhao,bình luận thứ 500 cảm ơn sự tích cực của chị Vy cảm ơn những kiến thức của chị.dont worry be happy
vui vẻ,yRIlFRgkkvM,@khanhlinhtran7169,Cảm ơn chị đã ra những video hay như vậy ạ❤
vui vẻ,yRIlFRgkkvM,@QuanNguyen-bc4xm,"<a href=""https://www.youtube.com/watch?v=yRIlFRgkkvM&amp;t=400"">https://youtu.be/yRIlFRgkkvM?t=400</a> mê đoạn này cực"
vui vẻ,yRIlFRgkkvM,@李翠銀-z9f,Cảm ơn bạn
vui vẻ,yRIlFRgkkvM,@ThanhTran-kv3wv,Chúc tất cả mọi người có một giấc ngủ ngon nhaaaaa❤❤❤
vui vẻ,yRIlFRgkkvM,@yuukiday1810,Video hay lắm chị ơi chúc chị sưc skhoer luôn năng lượng
vui vẻ,yRIlFRgkkvM,@nguyenbaochau721,"Em yêu chị, chị thật xinh gái và tích cực, chị tuyệt quáaa chị là số 1 ạ!!!!"
vui vẻ,yRIlFRgkkvM,@anhvophamquynh2447,"Nhờ những chiếc clip của chị, mà cuộc sống của em ngày càng tích cực và vui vẻ hơn rất nhiều đó. Em không còn lo lắng hay stress nhiều như trước nữa. Thật sự em rất rất là tiếc, khi không thể biết chiếc vid này sớm hơn<a href=""UCkszU2WH9gy1mb0dV-11UJg/8gF1Xp_zK8jk8gSDrI2wCw""></a>"
vui vẻ,yRIlFRgkkvM,@hunnie2997,em đang rất lo lắng và cảm thấy có lỗi khi lm sai trong một dự án cộng đồng và gây ra hậu quả không tốt. xem xong vd của chị em đã phấn chấn hơn rất nhiều. Cảm ơn chị nhiều lắm ạ
vui vẻ,yRIlFRgkkvM,@ReynoldGaming-e5f,Em dễ thương quá
vui vẻ,yRIlFRgkkvM,@ledung1019,Xem vlog của chị cũng là một cách nạp năng lượng đối với em. Cảm ơn chị vì đã chia sẻ thật nhiều tips bổ ích cũng như mang lại niềm vui cho em trong những lúc rối bời nhất! iu chị 😘
vui vẻ,yRIlFRgkkvM,@tomtatsachcungBook_lover,"Quả là 1 vid tích cực, bổ ích quá c Vy ạ💗"
vui vẻ,yRIlFRgkkvM,@NamTran-kr8yj,hayyy
vui vẻ,yRIlFRgkkvM,@QuynhMaiNguyen199,"Mình đang hỗ trợ dự án POWER THINKING dành cho các bạn thuộc độ tuổi 20+, đang mong muốn cải thiện và phát triển bản thân! <br><br><a href=""UCkszU2WH9gy1mb0dV-11UJg/hf90Xv-jHeOR8gSxxrToBA""></a>Các bạn tham gia sẽ được nhận giải đáp 1:1 cùng các mentor có chuyên môn để đổi mới suy nghĩ, rèn luyện thay đổi bản thân. Nếu bạn quan tâm, mình sẽ gửi thông tin thêm cho ạ."
vui vẻ,yRIlFRgkkvM,@lucasnguyen2716,Thanks you
vui vẻ,yRIlFRgkkvM,@NAGAME69,"Đảm bảo khi bạn làm tất cả những thứ như cô bạn này nói, bạn vẫn sẽ stress và căng thẳng thôi, nếu nhà bạn ko giàu, ko đc gia đình hậu thuẫn về tài chính. Điều quan trọng nhất mà cô bạn này có để ko bị stress, nhưng lại bị phớt lờ"
vui vẻ,yRIlFRgkkvM,@thuhuong1822,Cảm ơn chị rất nhiều ạ
vui vẻ,yRIlFRgkkvM,@NgocanhNguyen-pc4nd,&quot;Fake it until u make it&quot; ❤ thanks chị iu rất nhiều ạ ❤
vui vẻ,yRIlFRgkkvM,@thuhuong1822,2 năm trước đã xem video<br>2  năm sau là hiện tại <br>Sắp thi đại học nên quá áp lực
vui vẻ,yRIlFRgkkvM,@HieuFaifai,"chị ơiii e gấc là biết ơn chịiiiii, em rất stress vì em là nạn nhân của bạo hành gia đình, em khóc rất nhiều, em thương ba mẹ rất nhiều, em nỗ lực rất nhiều để giúp họ tích cực hơn và thay đổi góc nhìn, nhưng không ngờ 1 tgian chính em bị ảnh hưởng và lặp lại sự tiêu cực đó với chính bản thân mình, em dằn vặt mình lắm, nhưng mà em vô cùng biết ơn vì mình đã xem được video này, mình còn may mắn có wifi có điện thoại được dư tgian để nhắn được đoạn văn này, em biết ơn vô cùng , em mong muốn sẽ trở thành 1 người như chị, để tự bản thân mình tạo ra được ảnh hưởng đối với những người xung quanh, em biết em cần làm gì sau khi xem video này rồi, em biết ơn chị rất nhiều, đây laf 1 sự thay đổi lớn về sự nghiệp của em, chỉ qua 1 video thôi, em sẽ nỗ lực hết mình và sẽ cmt lại khi có kqua tốt , biết ơn chị vy rất nhiều ❤"
vui vẻ,yRIlFRgkkvM,@haian3694,"E cảm ơn chị Vy rất nhiểu ah. Đến m10 này em đi học lại sau 2 tuần nghỉ Tết, nên e đang cảm thấy chán nản lắm 😢."
vui vẻ,yRIlFRgkkvM,@p0sty,"mình mới nhận kqua thi hsg xong, kqua thì k được như kì vọng của mng cũng như bản thân mình, buồn vler:/. cái cảm giác khi mà mình làm k tốt 1 việc mà bình thường mình làm rất ổn nó thất vọng lắm🤥 hix"
vui vẻ,yRIlFRgkkvM,@lamchuchinhminh763,"Ở hoàn cảnh nào cũng luôn có tình yêu thương và luôn giữ tâm thanh thản thì năng lượng nó ngày càng nhiều, không những mình vui vẻ mà năng lượng tích cực nó còn tạo ảnh hưởng tốt đến những người xung quanh."
vui vẻ,yRIlFRgkkvM,@HangTo-w9q,cám ơn ❤
vui vẻ,yRIlFRgkkvM,@ChươngChâu-c7p,"Biết ơn Bạn Vy đã chia sẻ nhé, Chúc bạn Luôn Khỏe mạnh,An vui và hạnh phúc ❤"
vui vẻ,yRIlFRgkkvM,@TeaNguyen7,❤
vui vẻ,yRIlFRgkkvM,@annhien6576,Cảm ơn chị vì content ý nghĩa này cứu rỗi tâm hồn em
vui vẻ,yRIlFRgkkvM,@hueluong8398,❤❤
vui vẻ,yRIlFRgkkvM,@khanhtuong6317,"Video của chị giúp cho e có nhiều năng lượng tích cực, e rất thích. Cảm ơn chị Khánh Vy nhiều ạ ❤❤❤"
vui vẻ,yRIlFRgkkvM,@vuvideo4023,"tuổi trẻ thật vui, mình thấy nhớ mình hồi xưa, y như vy bây giờ"
vui vẻ,yRIlFRgkkvM,@anonymreviewer226,"Dạo này mình hay bị tiêu cực, cám ơn Vy nhiều nhé. Xem Vlog của Vy thấy Vy tràn năng lượng tích cực cũng bớt đi được phần tiêu cực trong bản thân của mình."
vui vẻ,yRIlFRgkkvM,@thuhanhtran6362,Thank you and love you so muchhh chị Khánh Vy ơii🎉
vui vẻ,yRIlFRgkkvM,@phanduyen2608,"nghe Vy nói mà thêm động lực , cô đã già nhưng nghe dc Vy chia sẻ thật tuyệt hp đơn giản từ những điều nhỏ bé 🤙🤙"
vui vẻ,yRIlFRgkkvM,@buiqueson_official,❤❤❤y
vui vẻ,yRIlFRgkkvM,@bachinko6498,Cảm ơn khánh vy
vui vẻ,yRIlFRgkkvM,@theprimoleon4043,Thả tim cho chị Vy cuteee và 1 video quá là tích cực ạ &gt;&lt;
vui vẻ,yRIlFRgkkvM,@huynhkimnguyen-dl7pi,"Gửi đến mọi người! Cuộc đời là cả 1 cuộc phiêu lưu thích thú mà phần thưởng luôn luôn là 1 chai nửa đầy nửa vơi.<br>Hãy nhìn nửa vơi để cảm nhận được hạnh phúc rằng, mình có được 1 chai nửa đầy.<br>Nhưng cũng hãy nhìn chai nửa đầy để hiểu rằng, cái nửa vơi kia là rủi ro, là công việc chưa hoàn tất, là lộ trình chưa đi tới<br>Có khi là điều gì đó đang bị xã hội bỏ rơi trong khi mình đang tiến bước.<br>Chúc mọi người lun vv nha!🥰🥰"
vui vẻ,yRIlFRgkkvM,@KateTran-o4m,cám ơn chia sẻ của Khánh Vy rất nhiều
vui vẻ,yRIlFRgkkvM,@QuangvlogAtlanta,Good
vui vẻ,yRIlFRgkkvM,@namo5570,Fan Khánh Vy 2000 năm
vui vẻ,yRIlFRgkkvM,@hwanganh42,I love this positive energy! Thank you so much ❤
vui vẻ,yRIlFRgkkvM,@Phuong90BuonHo,Cảm ơn Vy nhé . Video ý nghĩa nhiều năng lượng lắm
vui vẻ,yRIlFRgkkvM,@QuynhAnh-no8fv,Cảm ơn Vy
vui vẻ,yRIlFRgkkvM,@camtra4138,"lúc buồn em xem lại nhiều lần khúc chị đọc thiền í, healing thiệt sự mà ngắn quá có 2 câu thôi. chị làm 1 tập ngồi thiền có giọng chị được không ạ. em thực sự cần nó.....❤"
vui vẻ,yRIlFRgkkvM,@tiennguyenitbtquy3128,A thích e !
vui vẻ,yRIlFRgkkvM,@tiennguyenitbtquy3128,E bị nợ c?
vui vẻ,yRIlFRgkkvM,@ngocyenaothi4677,xem vlog của Vy học được nhiều từ hay quá đi thoy
vui vẻ,yRIlFRgkkvM,@nhuvoquynh9319,Clip thú vị luôn chị ạ😂
vui vẻ,yRIlFRgkkvM,@nymha625,Ớ em dậy mở đt vid này của c xem nè🤣🤣
vui vẻ,yRIlFRgkkvM,@HaNguyen-uy1oz,Cô gái yêu đờii
vui vẻ,yRIlFRgkkvM,@drthanhloc,cám ơn Khánh Vy nhiều nhé &lt;3 thấy yêu đời hơn hẳn luôn í
vui vẻ,yRIlFRgkkvM,@trangvu934,thank you very much i love you too
vui vẻ,yRIlFRgkkvM,@MixterBo217,Hữu duyên xem được video này và biết ơn bạn !!❤
vui vẻ,yRIlFRgkkvM,@ngocbui2928,"tksss chị vy rất nh, e iu c"
vui vẻ,yRIlFRgkkvM,@khanhlinhduong4509,"cảm ơn bạn vì đã mang lại cảm xúc tích cực cho mình và cho mọi người! Chúc bạn và gia đình gặp nhiều may mắn, niềm vui, khỏe mạnh😘"
vui vẻ,yRIlFRgkkvM,@thitonhunguyen2797,Mỗi lần stress là lại xem chị. Cảm ơn chị đã lan toả sự tích cực của mình và em mong rằng chị sẽ ra nhiều video hơn trong thời gian sắp tới nhé
vui vẻ,yRIlFRgkkvM,@quynhnhu5544,Cảm ơn chị rất nhiều ! I love you chụt chụt &lt;3
vui vẻ,yRIlFRgkkvM,@alannn404,"<a href=""https://www.youtube.com/watch?v=yRIlFRgkkvM&amp;t=232"">3:52</a> Ví dụ gì kì dzợ?"
vui vẻ,yRIlFRgkkvM,@lynguyen1558,"Thanks for your sharing, I&#39;m so grateful and happy after watching your video. I believe that your positive attitude to life will be contagious to everyone. ^^"
vui vẻ,yRIlFRgkkvM,@phuongmenle372,"Cám ơn Vy , chúc Vy luôn mạnh khỏe và xinh đẹp"
vui vẻ,yRIlFRgkkvM,@minhanh8772,Em cám ơn chị đã đem lại những năng lượng tích cực 🥰 . Mỗi khi stress em đều coi lại chiếc vlog này nó làm em cảm thấy yêu đời và biết ơn những điều nhỏ nhặt làm mình hạnh phúc ❤️
vui vẻ,yRIlFRgkkvM,@bichngocpham3734,Cám ơn Vy rất nhiều! Đúng video mình cần lúc này!
vui vẻ,yRIlFRgkkvM,@hoabui9161,"Xem video của chị Vy mà em hạnh phúc vô cùng. Từ sâu thẳm trong trái tim em thực sự biết ơn chị Vy của em rất rất nhiều. Thực sự rất tuyệt chị ạ. Em thấy em có nhiều điểm tương đồng giữa em và chị , về tính cách và suy nghĩ. Xem những video của chị mà đã giúp cho em tìm thấy giải pháp cho mk giúp cho cuôcj sống của em rất nhiều. Chị là hình mẫu để em phấn đấu hàng ngày đó ạ. Yêu chị vô cùng . Thank you thank you I love you ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️"
vui vẻ,yRIlFRgkkvM,@thanklovely,Trời ơi c thích e quá đi vy ạ 🥰🥰🥰
vui vẻ,yRIlFRgkkvM,@ngocdieunguyen1010,💙
vui vẻ,yRIlFRgkkvM,@hoangle0207,"Video quá bổ ích luôn chị ơi, giờ em mới xem đc :(("
vui vẻ,yRIlFRgkkvM,@yenpham1801,Em cảm ơn chị Vy<br>Và biết ơn khi xem dc video này của chị ạ
vui vẻ,yRIlFRgkkvM,@quengquymaiman8005,"chị này ko phải kiểu ngồi nói mấy cái lí thuyết sáo rỗng về việc trở nên tích cực mà tự bản thân chị ấy đã là pure positivity luôn ấy, lúc nào cx vui tươi, năng động. mình sẽ cố gắng theo đuổi hình tượng 1 con ng tốt đẹp nhưu chị 👁👄👁❤️"
vui vẻ,yRIlFRgkkvM,@thuky1107,"Sáng thức dậy kéo dãn cơ thể hoặc bật nhạc nghe , nhìn vào gương cười 1 cái ,đi bộ lắc lắc cái tay, tắm xong tắm nước lạnh lại"
vui vẻ,yRIlFRgkkvM,@BomBom-mo7pi,dạo này em hay sờ trét lắm nuôn &gt;&lt; kiểu covid cái ở nhà á @@ hơi bored mà xem vlog này chị mấy lần thấy đỡ ghê ^^
vui vẻ,yRIlFRgkkvM,@truonghongphuong4485,Thank you chị Vy
vui vẻ,yRIlFRgkkvM,@ngoclinhchibi5311,e cảm ơn c😃
vui vẻ,yRIlFRgkkvM,@meiiixuan6255,cáiiii video này xịnnn quá omg ✨❤️
vui vẻ,yRIlFRgkkvM,@TraMy-wl1jt,"hôm nay là một ngày tệ của e, e cảm ơn c nhiều lắm ạ"
vui vẻ,yRIlFRgkkvM,@hienbui9951,Xem video của chị mà được an ủi ghê 😘😘
vui vẻ,yRIlFRgkkvM,@ttngris9436,❤️
vui vẻ,yRIlFRgkkvM,@tracy1975,Em cảm ơn chị Khánh Vy &lt;3333
vui vẻ,yRIlFRgkkvM,@nhungthao8315,Em còn chưa tự tin trong cuộc sống nữa
vui vẻ,yRIlFRgkkvM,@annieangyeu_7655,hahahaahahah vui quá chị nhìn chị cute dễ sợ á. xĩu mất thôi.^-^
vui vẻ,yRIlFRgkkvM,@nguoinhen68,i love u too
vui vẻ,yRIlFRgkkvM,@tramanhtran5513,Nhiều khi thấy sự nỗ lực của mình cố gắng còn ko bằng sự may mắn của ng khác
vui vẻ,yRIlFRgkkvM,@linhngocng269,"Vid hay cá chị iu ơi,xem xong em cảm thấy tinh thần happy lên nhiều lắm lun á.Em cảm ơn Vy đã lun là nguồn động lực to lớn để em có thêm nguồn nặng lượng học tập và suy nghĩ lạc quan hơn trong cuộc sống &lt;3.Chúc chị iu của em lun mạnh khỏe,bình an lạc quan và suôn sẻ trong cuộc sống cũng như trong sự nghiệp của mình nha.Yêu chị,hẹn ngày sớm nhất được gặp Vy nha!"
vui vẻ,yRIlFRgkkvM,@minhgiangcaothi,"Hmmmm thật sự trước giờ em luôn không thích tiếng Anh, em cứ cảm giác nó khó khó sao ấy giống như chúng ta không thuộc về nhau vậy :&gt;&gt;&gt; nhưng từ khi xem các vlog của chị em lại cảm thấy thích thích nó hơn và còn học được rất nhiều thứ hữu ích về tiếng Anh nữa :D thank you chị nhiều nhé, thank destiny đã để chúng ta gặp được nhau"
vui vẻ,yRIlFRgkkvM,@maryfeehily7797,Can you give me your telephone number?
vui vẻ,yRIlFRgkkvM,@truongha958,Love e.sinh quá
vui vẻ,yRIlFRgkkvM,@baooo1131,Chị vY LÀM EM VUI HƠN NÈ 😘😘
vui vẻ,yRIlFRgkkvM,@vanlongnguyen2517,❤️
vui vẻ,yRIlFRgkkvM,@camonnha,Cảm ơn Vy rất nhiều
vui vẻ,yRIlFRgkkvM,@nguyenbaotran884,love vy
vui vẻ,yRIlFRgkkvM,@phuonganhnguyen8861,huhu em iêu chị quá😄
vui vẻ,yRIlFRgkkvM,@nguyenbaotran884,chị ơi chị làm về vlog nên học tiếng anh bắt đầu từ đâu đi
vui vẻ,yRIlFRgkkvM,@vyainee420,Em cảm ơn chị Vy rất rất nhiều ☺️ Em đang trong tình trạng stress nặng nhưng nhờ có chị Vy và video này đã giúp em thấy vui vẻ và yêu đời hơn 🥰 Mình mong cho tất cả mọi người đều vui vẻ và tràn đầy năng lượng tích cực 💪💪
vui vẻ,yRIlFRgkkvM,@lecu9488,xem xong clip của em đã vui hơn nhiều rồi ạ cảm ơn chị rất nhiều😘
vui vẻ,yRIlFRgkkvM,@abc.187,Combo skoncare này nam có dùng được hong chị iu🤣
vui vẻ,URptIvqwA6w,@김수진-j1z7j,Sao chuyện cứ lòng vòng mẹ ko ra gì các con có quyền nói nhé
vui vẻ,URptIvqwA6w,@김수진-j1z7j,Cau chuyện nhạt quá
vui vẻ,URptIvqwA6w,@minhdinh2523,"đi 3 bước gặp 7 tiểu nhân ko ngóc đầu lên được,nghi ngờ luôn nhân sinh"
vui vẻ,URptIvqwA6w,@hanhnguyen-ez6or,Xin nhớ cảm giác này để khi bước qua đc nó cảm ơn mình đã vượt qua được
vui vẻ,URptIvqwA6w,@hanhnguyen-ez6or,"Ngày  11/04/2025. Tôi Nguyễn Hạnh xin ghi nhớ cảm giác này. Tột cùng đau khổ, tôi đã chịu mất mát người ck, còn bị lưa rất nhiều tiền. Tôi như tuyệt vọng. Con sắp vào ĐH không có tiền. Tôi đã sụp đổ."
vui vẻ,URptIvqwA6w,@Nguyennagi_09,"09/04/2025<br><br>Mình cảm thấy ngột ngạt và lo âu những vấn đề đang diễn ra và sẽ diễn ra trong tương, những suy nghĩ này ảnh hưởng và làm xáo trộn cuộc sống hằng ngày của mình. Quãng thời này thật sự quá khó khăn, mình bị rối loạn lo âu và ngày ngày sống trong lo lắng sợ hãi. Mong bản thân mạnh mẽ và vượt qua được, nghe xong bài này mình cảm thấy mọi thứ trở nên nhẹ hơn chút. Cảm ơn Ad !"
vui vẻ,URptIvqwA6w,@KiaHoang-zi3pg,Không có nõi đâu nào là mãi mãi  đường hầm nào cũng sẽ có lõi ra mong rằng những nỗi khổ của mình sẽ trôi đi cùng ngày tháng
vui vẻ,URptIvqwA6w,@ThangNguyen-so6og,Một câu chuyện giống như cuộc đời Tôi. Nhưng Tôi chưa thoát được. Chắc còn nợ nên phải trả phải nghe những lời cai đắng của vợ. Tôi mong trả xong nợ để ra đi dầu biết rằng tuổi tôi đã cao mà ngoài kia thì đầy sống gió.  Một câu chuyện đầy cảm động nghe không cầm được nước mắt
vui vẻ,URptIvqwA6w,@nguyenthuan3609,Hoàn cảnh của tôi có thể khá hơn cac ban.nhưng tôi bây giờ cũng đang rất bế tắc.tôi thì không nợ nhưng tôi mua phải miếng đất giờ không bán được .giờ tôi chở lên rất buồn và trầm cảm mọi sự như sup đổ .
vui vẻ,URptIvqwA6w,@SweetMoment877,"Cảm ơn bạn đã chia sẻ video này, rất nhiều thông tin hay ho và hữu ích! Bạn có thử cách này chưa? Hãy chia sẻ cảm nhận và ý kiến cá nhân của bạn dưới bình luận!"
vui vẻ,URptIvqwA6w,@expressyourfeelingstosomeone,Quá hay bạn ơi giờ mình đau khổ muốn tự giân
vui vẻ,URptIvqwA6w,@_NguyenTrongQuoc,"21/03/2025, tôi lại phân vân giữa công việc hiện tại và công việc chuyên ngành(ba mẹ giới thiệu). Lúc trước thì công việc hiện tại tôi đang làm cũng do gia đình giới thiệu do thời điểm sau covid tôi chưa có việc nên được hướng về nhà làm phụ trái ngành so với tôi. Qua 2 năm đến thời điểm hiện tại thì tui đã làm ổn với nó chỉ có cái lương thấp nên gia đình lại mong muốn tui tìm tiếp 1 công việc khác phù hợp với chuyên ngành của mình học. Tuy vậy nhưng tui khá sợ nếu bỏ cv cũ bởi không biết thứ gì đang đợi chờ. Nếu may mắn thì tôi tìm cơ hội mới nhưng nếu nó không tốt như những gì họ nói thì sao. Tôi lại quay về vòng lẩn quẩn sao ở nhà hoài vậy, Ra ngoài kia kiếm công việc mà làm đi, bằng tuổi m con ng này con ng kia,…. Chậc áp lực đến mức muốn bỏ tất cả nhưng nếu bỏ thì ai sẽ là ng phải gồng trách nhiệm của mình. Kệ làm cv cũ hỏi thu thập thêm thông tin công việc mới một cách kỹ lưỡng rồi hẳn tính."
vui vẻ,URptIvqwA6w,@my.prettyboy202,"Cảm thấy mệt mỏi quá, bây giờ chỉ ước tìm được công việc lương cao ổn định để bù lại số tiền bị lừa, 2k2 bị lừa mất hơn 35tr, đau đớn, bế tắc, khóc từ qua giờ, nhưng tôi không buông bỏ, không muốn bỏ cuộc, tôi phải đương đầu với thử thách, tôi muốn làm những điều mình thích, muốn chăm sóc, báo hiếu cho gia đình"
vui vẻ,URptIvqwA6w,@HienLan-y8z,Bế tắc trầm trọng trầm cảm tiêu cực.cùng cực của sự tồi tệ. Vô cùng mệt mỏi. chỉ muốn quỳ xuống im lặng ôm lấy Phật dựa vào Phật mà ngủ quên thôi. Nhiều khi nghĩ hay là chết quách đi mọi thứ áp lực đau khổ gánh nặng sẽ kết thúc. Chán nản cùng cực với cuộc đời mình. Lẽ nào đã cạn kiệt sạch phước báu chỉ còn lại khổ đau.
vui vẻ,URptIvqwA6w,@DuongNguyen-sz6md,Mệt mỏi 16/03/2025
vui vẻ,URptIvqwA6w,@nghiaanmotgoctroique7138,Tôi đã trầm cảm
vui vẻ,URptIvqwA6w,@TâmPhan-v5x,Mong mọi người đều gặp nhiều may mắn ❤
vui vẻ,URptIvqwA6w,@TrungTran-n8t,1h sáng 10/3/2025 . Xin ghi nhớ khoảng khắc này.tự an ủi bản thân phải thật mạnh mẽ
vui vẻ,URptIvqwA6w,@PhúcHữu-f9r,mệt mỏi quá
vui vẻ,URptIvqwA6w,@Hatientivi,"Còn nhiều thứ cần ta, gia đình, con cái, còn cả cuộc sống này! Cầu mộng ai rơi vào nghịch cảnh hãy cố gắng 100%, 200% là ổn hết thôi!"
vui vẻ,URptIvqwA6w,@HongVanPhamThi-bw7nd,Cảm ơn bài viết rất ý nghĩa hay và đúng sự thật ngoài đời mình đồng cảm bài viết nầy
vui vẻ,URptIvqwA6w,@phamdung5721,Ngày hôm nay quá buồn. Ngày 28.02.2025 bể nợ. Mọi ng cười khinh. Tránh mặt. Làm sao để trả đc nợ đây. Hỡi trời ơi....
vui vẻ,URptIvqwA6w,@KietNguyen-tv9yz,"13/2/2025 bế tắc hết đường, 22 tuổi con đường tương lai còn rộng mở, tốt nghiệp cao đẳng... Vì nợ lãi mẹ đẻ lãi con, bị lừa người yêu cũng bỏ đi... xin lỗi bản thân hãy cho tôi một lần được sống..."
vui vẻ,URptIvqwA6w,@thikimhoao9135,"24/01/2025 minh bé tắc that sự, ko tim duoc loi thoát, minh chỉ nghi tới cái chết de thoát khỏi cảnh nợ nần cùng cực này"
vui vẻ,URptIvqwA6w,@utmientaystg8361,Tôi sẽ quay lại đây sau 5 năm nữa 😊....bất lực thật sự những ngày tháng này tui sẽ không bao h quên
vui vẻ,URptIvqwA6w,@tuananhpham1215,Thật sự bế tắc! 😢
vui vẻ,URptIvqwA6w,@jisoo_blackpink_1993,"15.1.2025 biến cố xảy ra khiến mình đứng hình , muốn dừng lại rồi"
vui vẻ,URptIvqwA6w,@ucLuong-xs8iz,"Ngay những ngày cuối năm 2024 bế tắc ko lối thoát ck bị người ta hại vướng vào lao lý con bệnh tật vk thì bị người ta lừa hết sạch đồng tiền cuối cùng ,phải làm sao đây bắt đầu như thế nào ,ai có thế giúp tôi chỉ cho tôi biết việc đầu tiên tôi phải làm gì ko"
vui vẻ,URptIvqwA6w,@TânDuy-p1y,còn tôi . quá tội lổi làm khổ tất cả những người xung quanh tôi. tôi không biết làm gì trong cuộc đời này nữa
vui vẻ,URptIvqwA6w,@culuong2339,31-12-2024  chán nản cuộc đời quá mọi người ơi đôi lúc chỉ muốn nằm lại giờ biết phải làm sao để đứng dậy được nữa
vui vẻ,URptIvqwA6w,@TrungNguyen-g2l5m,Sau biến cố mình chỉ tin mỗi gia đình đã cứu minh và chấp nhận giàu chậm hơn và cho đi nhiều hơn để tạo phước nhiều hơn.
vui vẻ,URptIvqwA6w,@KhanhPhạm-v9r,Ở đây có ai thực sự đang nợ hơn 1 tỷ mà tài sản chẳng còn gì ko ạ?
vui vẻ,URptIvqwA6w,@Thaoduocdinhgia37,Cuộc đời chưa khi nao la ổn. Hết chuyện này tới chuyện khác. Quá khổ tâm
vui vẻ,URptIvqwA6w,@LiênBùiKim-t9p,"Có lẻ bà mẹ đã nghi ngờ mối quan hệ của ông ấy nên ghen tuông mà ra thái độ như vậy.... không có lý do nào khác 🥹. trên đời này gây nhau vì tiền bạc, hay tật xấu gì đó vvv... đều có thể giải quyết ổn thỏa, duy chỉ có vấn đề ngoại tình, thay lòng đổi dạ là làm cho người ta đau đớn nhất, và sẽ trở nên hung dữ nhất , lạnh lùng nhất....tan vỡ nhất..."
vui vẻ,URptIvqwA6w,@BinhPham-bj9bt,"Cuoc sông của tôi  cảm thấy như  địa nguc trần gian, làm an bế tắc,  nợ  nân  chồng chất,  rồi còn bị lừa đảo mất tiền  nữa,  tôi  khong biết  cuoc song của tôi  sao này rồi  sẽ  ra sao nửa,  khi kinh tê  những nam về sau còn  tệ hon nửa"
vui vẻ,URptIvqwA6w,@hplonhsiu5563,"Tôi đã ngoài 30 tuổi sự nghiệp thì chưa có. Thi viên chức thì k đậu thật sự rất thất vọng về bản thân về cuộc sống này k may mắn đối với tôi .Giờ chỉ biết âm thầm khóc trong  lòng k nên lời, tim đau nhói như bị dao cắt,tôi nhìn cuộc đời giống như dìm tôi xuống vực làm gì cũg k thàh  k may mắn đc như ngta.Giờ cần lắm 1 lời động viên an ủi từ mọi người để tôi vượt qua nỗi đau mệt mỏi sự thật vọng này😢😢"
vui vẻ,URptIvqwA6w,@TrinhTran-qu6uw,Mong cuộc sống sẽ tốt đẹp hơn và có 1 sức khỏe tốt để vượt qua được những khó khăn hiện tại....
vui vẻ,URptIvqwA6w,@NguyễnGiang-z2s,Thiếu nợ 209 tr mà nghe sao thắm quá. Nhưng đế 1 mình vượt qua chắc kg nỗi quá
vui vẻ,URptIvqwA6w,@C12Redemi,Ân trên ơi con đả khóc .cuộc sóng con bây giờ quá tồi tệ
vui vẻ,URptIvqwA6w,@C12Redemi,Trời ơi kiêu trời kh thấu có ai hiểu cho con
vui vẻ,URptIvqwA6w,@CiuThoa,Tháng 11/2024 là cái tháng kinh khủng nhất trong 30 năm cuộc đời .T sẽ cố gắng vực dậy ! 1
vui vẻ,URptIvqwA6w,@hiepongba158,"Tôi cũng 40t, làm ăn thất bại tháng 7 vừa qua . Haizzzz lại cờ bạc đã nợ lại càng nợ thêm. Bạn bè, đứa thì treo cổ, đứa thì lừa đảo tôi, vợ thì giận zu la mắng đe dọa li dị. Lật xe máy cày may ko ai bị sao ca, giờ con lại bị tai nạn cũng may cũng đỡ dần, tôi càng ngày bị trầm cảm.ko biết khi nào tôi thoát khỏi cái tâm lý nghĩ quẩn như bây giờ đây.. cũng đang cố tự động viên an ủi chính mình.haizzzzzz."
