emotion,video_id,author,comment,label,confidence,labeled,comment_nonsw,predicted_label
buồn,f9hb2ovj4Tk,@thuytiennguyen2112,vn đúng là luật rừng ở với vc mà không biết nó là ai,,0.23039215686274508,,vn luật rừng vc,1.0
buồn,f9hb2ovj4Tk,@khanhdao8857,chúc chị ra đi thanh thản,,0.3734505690767426,,chúc đi thản,1.0
buồn,f9hb2ovj4Tk,@huynhlong9880,đã tử hình đâu mà cuối cùng câu lai vớ vần,,0.29981354927741644,,tử hình câu lai vớ vần,1.0
buồn,f9hb2ovj4Tk,@tiennguyen-sw2dt,khai mẹ nó hết ra chắc không ăn một mình ấu,,0.2275774660477419,,khai mẹ ấu,2.0
buồn,f9hb2ovj4Tk,@vinhnguyen2813,biết cái chết sự sống chọn cái nào mà vẫn làm như ma túy họ có sợ đâu,,0.20874000474985172,,chết sống ma túy sợ,2.0
buồn,f9hb2ovj4Tk,@vinhnguyen2813,dọa dẫm thôi rồi ít nhiều cũng có trả lại 1 ít mà giảm án chết là hết xóa ai đúng ai sai,,0.18476376428288893,,dọa dẫm 1 án chết xóa sai,1.0
buồn,f9hb2ovj4Tk,@ViênMongThi-p3k,lợi dụng chức quan tượng là ăn tham ko ai biết nhưng người ta cho ăn no rồi mới biết là đắng cay nhỉ bà loan ạ,,0.2826326400162392,,lợi dụng chức quan tượng tham ko ta no đắng cay loan,0.0
buồn,f9hb2ovj4Tk,@LyChi-ms6kh,lấy tiền của dânmua hai cái giỏ bằng dân nghèo nhịn cả đời ác thật,,0.25765945268382284,,tiền dânmua hai giỏ dân nghèo nhịn đời ác,0.0
buồn,f9hb2ovj4Tk,@TungXuan-j3d,kg nói vào trọng tảm,,0.2658881538628438,,kg trọng tảm,0.0
buồn,f9hb2ovj4Tk,@thiminhle9741,kênh này không trung thực tinh hoa đâu không thấy xạo xạo không,,0.3050739444954496,,kênh trung thực tinh hoa xạo xạo,0.0
buồn,f9hb2ovj4Tk,@ChuonBan-o6n,thăm tiền nhiều làm gì cho khổ cái thân chết là hết có đem theo dược đâu,,0.25430354261956806,,thăm tiền khổ thân chết đem dược,2.0
buồn,f9hb2ovj4Tk,@HungThai-bd8st,biết trước mà vẫn làm kg có gì an hận,,0.3430464348797462,,kg an hận,0.0
buồn,f9hb2ovj4Tk,@HuePham-wf5og,thăm thì thâm hậu quả tụ chũi thôi,,0.3350998974614042,,thăm thâm hậu tụ chũi,0.0
buồn,f9hb2ovj4Tk,@PhatPhapVoBienVN,nam mô a di đà phật nguyên thị hằng con xin bổ tát phụ họ còn về quê bình an con niệm nam mô a di dà phật,,0.2842057019812406,,nam mô a di đà phật nguyên thị hằng bổ tát phụ quê bình an niệm nam mô a di dà phật,0.0
buồn,f9hb2ovj4Tk,@nguoiviettaiailoan7351,kênh tao lao,,0.31066695125807464,,kênh tao lao,0.0
buồn,f9hb2ovj4Tk,@trietlytinhhoa,tiết lộ lời trăn trối cuối cùng của trương mỹ lan trước khi lãnh án t ử triết lý tinh hoa,,0.26499378749567487,,tiết lộ trăn trối trương mỹ lan lãnh án t triết lý tinh hoa,0.0
buồn,f9hb2ovj4Tk,@mikenguyen909,tào lao nói thì hay lắm lấy like thì cũng phải có logic chứ,,0.21096499129614274,,tào lao lắm like logic,0.0
buồn,f9hb2ovj4Tk,@VũHuỳnh-y1i,theo tôi là không nêntử hình vn có một o 2,,0.25543570648840114,,nêntử hình vn o 2,1.0
buồn,f9hb2ovj4Tk,@jokernguyen6175,đừng dẫn dắt dư luận nghiệp báo cũng lãnh đủ đấy triết lý nhân sinh gì ở đây,,0.29120056862634025,,đừng dắt dư luận nghiệp báo lãnh đấy triết lý nhân sinh,0.0
buồn,f9hb2ovj4Tk,@ThuNguyen-bx3od,tào lao tứ đế trương mỹ lan đã được trắng án về nhà rồi chứ có bị giết đâu,,0.2271859689778302,,tào lao tứ đế trương mỹ lan trắng án giết,0.0
buồn,f9hb2ovj4Tk,@HoangAnh-kv3kr,bữa cơm đau,,0.21176319305629332,,bữa cơm đau,1.0
buồn,f9hb2ovj4Tk,@VŨHUNG-k9e,cầu cho mọi người luôn bình an,,0.2523603231768421,,cầu bình an,1.0
buồn,f9hb2ovj4Tk,@sentran6781,ok chương trình rất hay nguoi nói có giống nói qua hay và làm cho người nghe nhiều xúc dong,,0.2565226202989147,,ok chương trình nguoi xúc dong,1.0
buồn,f9hb2ovj4Tk,@tuvo2191,ước gì ko ai bị tử hình,,0.22754454916712702,,ước ko tử hình,0.0
buồn,f9hb2ovj4Tk,@LýNguyễnThị-c8w,ngày cũng chỉ an hai bữa cơm sao mà lại ngu thế nhỉ không biết du,,0.23647814755492957,,an hai bữa cơm ngu du,1.0
buồn,f9hb2ovj4Tk,@tuanlam7151,hại biết bao người chết chưa hết tội,,0.19411285983894142,,hại bao chết tội,1.0
buồn,f9hb2ovj4Tk,@ThiệnNguyễn-p5d,nam mô a di đà phật nhân quả không chưa một ai,,0.3082954032495613,,nam mô a di đà phật nhân,0.0
buồn,f9hb2ovj4Tk,@SỹHồngHồ-f6d,nghe chi mieng toi pham mieng phat tam xa,,0.292212308717706,,chi mieng toi pham mieng phat tam,0.0
buồn,f9hb2ovj4Tk,@duongtriy5572,kẻ nào cũng thế khi sống đạp lên trên tất cả dẫm đập lên người dân đau khổ khi lĩnh án thì kể nể công lao kể hoàn cảnh không nghe kẻ bất lương sám hối,,0.2278382122246155,,kẻ sống đạp tất dẫm đập dân đau khổ lĩnh án nể công lao hoàn cảnh kẻ bất lương sám hối,1.0
buồn,f9hb2ovj4Tk,@ThúyTrươngThị-l2r,chết như thế nào thì cũng là chết muon van cái chết mà chết là hết song tốt cũng chết song tôi tu cũng là chết nhg chết mà để lại cho con cái rất rất nhiều nhiều tỷ thì cũng đáng chết còn tôi chết chả để lại cho con cái gì tốt để làm gì khi chết chỉ có hai bàn tay trắng,,0.19703554074447321,,chết chết muon van chết chết song chết song tu chết nhg chết tỷ chết chết chả chết hai bàn trắng,2.0
buồn,f9hb2ovj4Tk,@TuấnQuốc-c4s,kênh này luôn nói tâm bây biết rõ thì nói không biết thì im lặng nói bậy để câu lay a,,0.3725601443594267,,kênh tâm bây im lặng bậy câu lay a,1.0
buồn,f9hb2ovj4Tk,@anhlinh6831,triết lý tinh hoa mà ra thông tin như ăn cướp,,0.2668599889030383,,triết lý tinh hoa thông cướp,0.0
buồn,f9hb2ovj4Tk,@HienNguyen-wx7zi,nhiều tiền để lm gì,,0.28372071226721635,,tiền lm,0.0
buồn,f9hb2ovj4Tk,@HangNguyen-kw8gy,con mọt con sâu làm sao phải đau sót ăn cho lắm đục khoét cho nhiều kẻ làm suy tàn kinh tế của nhà nước tội này tử hình là đúng phải như thế mới làm gương cho những kẻ muốn làm sâu mọt muốn đục khoét tiền của tài sản của nhà nước việt nam,,0.20835469421477035,,mọt sâu đau sót lắm đục khoét kẻ suy tàn kinh tế tội tử hình gương kẻ sâu mọt đục khoét tiền tài sản việt nam,0.0
buồn,f9hb2ovj4Tk,@ongnha6555,nam mô a di đà phật nam mô a di đà phật nam mô a di đà phật,0.0,1.0,True,nam mô a di đà phật nam mô a di đà phật nam mô a di đà phật,1.0
buồn,f9hb2ovj4Tk,@nutran997,lòng tham không đáy dẫn dắt cho hành động biết bao người gđ đã khổ vì lòng tham của bà,,0.2042142630703815,,tham đáy dắt hành động bao gđ khổ tham,1.0
buồn,f9hb2ovj4Tk,@NguyetTran-kl3ko,ngày trước nhìn gương mặt đẹp rạng ngời ai cũng mơ ước tiền nhiều để làm gì sung xướng trên mồ hôi nước mắt của biêys bao ng dân nghèo khổ tòa án lương tâm cán cân công lí sử cho đúng ng đúng tội đằng nào cũng chết chết sớm đỡ nhục,,0.2130689924066196,,gương mặt đẹp rạng ngời mơ ước tiền sung xướng mồ hôi mắt biêys bao ng dân nghèo khổ tòa án lương tâm cán cân công lí sử ng tội đằng chết chết đỡ nhục,3.0
buồn,f9hb2ovj4Tk,@NhuầnNguyễn-e3n,lúc hút máu của dân thì k ân hận,,0.25000521528533715,,hút máu dân k ân hận,0.0
buồn,f9hb2ovj4Tk,@Kiet95Truong,đáng đời,,0.2658251561973896,,đời,0.0
buồn,f9hb2ovj4Tk,@tuanlehaiduong2006,thời gian kéo dài nhận án tử sống còn khổ hơn chết tinh thần dằn vặt không chịu nổi thôi thì cũng hết một kiếp người tấm gương tử hình như vậy mà rất nhiều người lao vào những người người dư ăn dư mặc những người có ăn học những người có địa vị xã hội thật đáng buồn,,0.20881953262819758,,thời gian kéo án tử sống khổ chết tinh thần dằn vặt nổi kiếp gương tử hình lao dư dư mặc học địa vị xã hội buồn,2.0
buồn,f9hb2ovj4Tk,@davidtank9057,có thể làm mà thậm tiền nhiều chết cũng có mang i ược đầu phật nói những kẻ tham ăn bớt ăn trặn không trước thì sau,,0.2199201011695733,,thể tiền chết i ược đầu phật kẻ tham bớt trặn,0.0
buồn,f9hb2ovj4Tk,@chaudo2645,lam nhân ba lập,,0.23512319745100324,,lam nhân lập,0.0
buồn,f9hb2ovj4Tk,@MocNguyen-vu1xc,chuyện còn dài dài lắm luyên thuyên,,0.24832462742729344,,lắm luyên thuyên,0.0
buồn,f9hb2ovj4Tk,@KenTony-p4f,giut tit tao lao chua xong ma,,0.2438298413513361,,giut tit tao lao chua xong ma,0.0
buồn,f9hb2ovj4Tk,@vandaitran183,chết là chuẩn 0,,0.20254508605783633,,chết chuẩn 0,2.0
buồn,f9hb2ovj4Tk,@banthi9471,ăn nhiều tiền quá 3 28,,0.27804436336936184,,tiền 3 28,0.0
buồn,f9hb2ovj4Tk,@banthi9471,ăn nhiều tiền quá,,0.27804436336936184,,tiền,0.0
buồn,f9hb2ovj4Tk,@minhpham8943,biết trước ăn rồi chết thì làm ăn nổi,,0.17013711150521363,,chết nổi,1.0
buồn,f9hb2ovj4Tk,@honghoang4834,mày hại dan hại nước mày sẽ bị quả báo thôi than vãn gì,,0.22309738125139625,,mày hại dan hại mày báo than vãn,1.0
buồn,f9hb2ovj4Tk,@honghoang4834,đọc tiểu thuyết à nhàm nhí,,0.19464357831742418,,đọc tiểu thuyết nhàm nhí,1.0
buồn,f9hb2ovj4Tk,@honghoang4834,nhàm quá rồi nói nhiều quanh quẩn,,0.20981633688873486,,nhàm quanh quẩn,1.0
buồn,f9hb2ovj4Tk,@noithatgotunhiennguyenkhuo9170,tùm lum,,0.23039215686274508,,tùm lum,1.0
buồn,f9hb2ovj4Tk,@noithatgotunhiennguyenkhuo9170,bọn này nó lừa biết bao nhiêu người nhà tan của lát thập chi còn cũng theo vào tù luôn,,0.27566311418156264,,bọn lừa bao nhiêu tan lát thập chi tù,1.0
buồn,f9hb2ovj4Tk,@thanhdinh1516,bởi vì bà không tin vào nhân quả bà cứ tưởng ăn trên đầu ngồi trên tróc người khác mà thoát được vậy tự pháp lấy việc đầu mà làm,,0.2037302777165623,,nhân tưởng đầu tróc thoát pháp đầu,1.0
buồn,f9hb2ovj4Tk,@SungSam-q4e9u,ok chương trình hay quá,,0.24382610538835628,,ok chương trình,1.0
buồn,f9hb2ovj4Tk,@TrangNguyen-cg9fj,tào lao phao tầm bậy là mệt,,0.20239469491125564,,tào lao phao tầm bậy mệt,1.0
buồn,f9hb2ovj4Tk,@BienNguyen-ss4wv,tôi nghĩ nếu bà trương mỹ lan khác phục được phần lớn hậu quả do mình gây ra thì pháp luật nên giảm án tử hình cho bà ta là tốt nhất,,0.2183799723588092,,trương mỹ lan phục hậu pháp luật án tử hình ta,1.0
buồn,f9hb2ovj4Tk,@TAMNGUYEN-xo6gc,cũng vừa thôi tiền mà dùng như thế thì,,0.27804436336936184,,tiền,0.0
buồn,f9hb2ovj4Tk,@lienghoangvan4226,lúc lợi dụng chức vụ quyền hạn tham ô tham nhũng hàng nghìn tỷ đồng thì chắc bà ta tha hồ hô mây gọi gió đi lại như một bóng ma coi dân đen như cỏ giác đúng trời cao cũng có mắt khi bị bắt và tòa phán quyết tử hình thì mới biết hối hận nhưng muộn rồi,,0.24077184567016952,,lợi dụng chức vụ quyền hạn tham ô tham nhũng hàng nghìn tỷ đồng ta tha hồ hô mây gọi gió đi bóng ma coi dân đen cỏ giác trời mắt bắt tòa phán quyết tử hình hối hận muộn,0.0
buồn,f9hb2ovj4Tk,@HaiNguyen-gf3ow,tiền vàng chất chồng như núi khong không ai dại gì giết tin vịt,,0.295794447091953,,tiền vàng chất chồng núi khong dại giết vịt,0.0
buồn,f9hb2ovj4Tk,@tatan-n1b,oan ức du làm phải không ăn bao nhiêu ngân ty đóng mà còn oán úc du vậy 2 30 2 32,,0.25305216271014963,,oan ức du bao nhiêu ngân ty đóng oán úc du 2 30 2 32,1.0
buồn,f9hb2ovj4Tk,@TámĐào-t2s,cứ đổ hết tội trạng cho trương mỹ lan những người giúp sức cho bà lan mới cần xem xét nghiêm minh nếu không được giúp sức như vậy thì bà lan không thể phạm tội như vậy,,0.23978275298403146,,đổ tội trạng trương mỹ lan giúp sức lan xét nghiêm minh giúp sức lan thể phạm tội,0.0
buồn,f9hb2ovj4Tk,@PhaichauNeang-jh8ze,em hy vọng kiếp sau chi sống tốt kiếp này lở lần chức chị kiếp tốt hơn,,0.3111762543938769,,hy vọng kiếp chi sống kiếp lở chức kiếp,1.0
buồn,f9hb2ovj4Tk,@PhươngXuân-o6h,có ngon cũng ăn không lổi,,0.3110821475597601,,ngon lổi,1.0
buồn,f9hb2ovj4Tk,@đắckỷ1975,khùng bả còn đang bị xử nhiều vụ nửa mà bửa cơm cúối cùng,,0.22134610463699597,,khùng bả xử vụ nửa bửa cơm cúối,1.0
buồn,f9hb2ovj4Tk,@HậuKhêHồng,xin thường niệm nam mô ngọc hoàng thượng đế vô cực đại thiên tôn nam mô a di đà phật nam mô quán thế âm bồ tát nam mô cửu huyền thất tổ,,0.2866108719979266,,niệm nam mô ngọc hoàng thượng đế vô cực đại thiên tôn nam mô a di đà phật nam mô quán âm bồ tát nam mô cửu huyền thất tổ,0.0
buồn,f9hb2ovj4Tk,@Huong.Giang.Nguyen,chắc gì bà ta đã chết,,0.22656112577359822,,ta chết,0.0
buồn,f9hb2ovj4Tk,@ductrinh9745,khổ quá chết có mang theo được cái gì gì dù nhỏ đâu mà tham thế để bây giờ ân hận cũng ko được nữa rồi,,0.2479946775428662,,khổ chết tham bây ân hận ko,0.0
buồn,f9hb2ovj4Tk,@ductrinh9745,bà tham lam quá chứ còn sao,,0.21445412458576887,,tham lam,1.0
buồn,f9hb2ovj4Tk,@NguyenTam-hj2vc,sảo trá cở nào cũg bị trả giá mà thôi,,0.23039215686274508,,sảo trá cở cũg giá,1.0
buồn,f9hb2ovj4Tk,@atnguyenphu1407,tha mạng cho người ta tiền thì cũng lấy lại rồi tử hình cũng mang lại được gì không,,0.2656470076778561,,tha mạng ta tiền tử hình,1.0
buồn,f9hb2ovj4Tk,@4jjejrrJdjdjene,to an noises can noi said su that,,0.29745959564793256,,to an noises can noi said su that,1.0
buồn,f9hb2ovj4Tk,@4jjejrrJdjdjene,tai so lucky than o khong than van go keu ca cai girl,,0.21705950985501618,,tai lucky than o khong than van go keu ca cai girl,1.0
buồn,f9hb2ovj4Tk,@benguyen2632,toi dong y ba tu hinh nhung toi khong cam phut boi o phai sao vu oan nay con co rat nhieu nguoi tirp tay voi ba toi ieu cau phai cu osn tat ca nhing co lien hoan voi ba boi gi co may nguoi nay tiep tay moi say ra co su nay hoi chinh quyen viet nam oi co su cong bang khong vay toi mong rang phap luat se co tinh ly cho ba sng de lam lai con neu nhu su ba ian tu thi hay lai nhung nguoi tiep tay voi ba nhu moi du rang de cho nhung can bo co quyen hanh trong viet tiep tay voi ba lan thanks,,0.24546926584983955,,toi dong y tu hinh nhung toi khong cam phut boi o phai vu oan co rat nhieu nguoi tirp voi toi ieu cau phai cu osn tat ca nhing co lien hoan voi boi gi co may nguoi tiep moi say co su hoi chinh quyen viet nam oi co su cong bang khong vay toi mong rang phap luat se co tinh ly sng de lam lai neu nhu su ian tu thi lai nhung nguoi tiep voi nhu moi du rang de nhung can bo co quyen hanh viet tiep voi lan thanks,0.0
buồn,f9hb2ovj4Tk,@uchiennguyen5671,bà không ngủ được có nhớ đến ông hải người đã chống lưng bà để bà có được sự tột đỉnh vinh quang mộ thời,,0.23361690985891526,,ngủ hải chống lưng đỉnh vinh quang mộ thời,1.0
buồn,f9hb2ovj4Tk,@xuanphucvu4107,nhiều tiền để làm gì chết có mang đi được đâu hối hận đã muộn rồi,,0.3311208530985044,,tiền chết đi hối hận muộn,0.0
buồn,f9hb2ovj4Tk,@TinhLê-v9j,ăn nhiều puá phải bé bụng thoi,,0.21220703996161455,,puá bé bụng thoi,1.0
buồn,f9hb2ovj4Tk,@KhanhNguyen-qi4hq,toàn chuyện tào lao vớ vẩn nói bậy bạ pa chi kho,,0.26415629673561786,,toàn tào lao vớ vẩn bậy bạ pa chi kho,0.0
buồn,f9hb2ovj4Tk,@thivannguyen1534,quá ghê tởm cải luật,,0.29328336141129974,,ghê tởm cải luật,1.0
buồn,f9hb2ovj4Tk,@Battu-578,nếu bà này không có gốc gác trung quốc thì chưa chắc đã tử hình,,0.23811950303058538,,gốc gác trung quốc tử hình,1.0
buồn,f9hb2ovj4Tk,@20Joane,millions businesses in vietnam may be 90 of them just same as van thuan phat she just one of millions there,,0.29946239695977833,,millions businesses in vietnam may be 90 of them just same as van thuan phat she just one of millions there,1.0
buồn,f9hb2ovj4Tk,@coachbaoanh6205,nói dối kênh này thiêú sự chính trực vì tiền mà sẵn sàng bịa chuyện nên xem lại để dc lâu dài các em nhé,,0.3256502588554379,,dối kênh thiêú trực tiền sẵn sàng bịa dc,0.0
buồn,f9hb2ovj4Tk,@trungduong5065,ba kh na n na y đa cươ p đoa t bao nhiêu tiê n ba c cu a mo i ngươ i đê n nay cu ng ko khă c phu c to a a n thi hư a he n tra tiê n la i cho chu ng tôi nhưng chơ ma i chă ng thâ y hô i âm thâ t la đau lo ng,,0.3026262931855424,,kh na n na y đa cươ p đoa t bao nhiêu tiê n c cu a mo i ngươ i đê n cu ng ko khă c phu c to a a n thi hư a he n tra tiê n la i chu ng chơ ma i chă ng thâ y hô i âm thâ t la đau lo ng,1.0
buồn,f9hb2ovj4Tk,@ThuTran-uy5if,kênh này rất liên thiên,,0.39739384559099206,,kênh liên thiên,1.0
buồn,f9hb2ovj4Tk,@PhuongNguyen-qj1ve,pháp luật giỏi thì tim ra kẻ trùm đứng sau đi,,0.30283425089707183,,pháp luật giỏi tim kẻ trùm đứng đi,1.0
buồn,f9hb2ovj4Tk,@PhuongNguyen-qj1ve,cứ y án là quá đúng,,0.21511004212584686,,y án,1.0
buồn,f9hb2ovj4Tk,@thuytiennguyen2112,vn đúng là luật rừng ở với vc mà không biết nó là ai,,0.23039215686274508,,vn luật rừng vc,1.0
buồn,f9hb2ovj4Tk,@khanhdao8857,chúc chị ra đi thanh thản,,0.3734505690767426,,chúc đi thản,1.0
buồn,f9hb2ovj4Tk,@huynhlong9880,đã tử hình đâu mà cuối cùng câu lai vớ vần,,0.29981354927741644,,tử hình câu lai vớ vần,1.0
buồn,f9hb2ovj4Tk,@tiennguyen-sw2dt,khai mẹ nó hết ra chắc không ăn một mình ấu,,0.2275774660477419,,khai mẹ ấu,2.0
buồn,f9hb2ovj4Tk,@vinhnguyen2813,biết cái chết sự sống chọn cái nào mà vẫn làm như ma túy họ có sợ đâu,,0.20874000474985172,,chết sống ma túy sợ,2.0
buồn,f9hb2ovj4Tk,@vinhnguyen2813,dọa dẫm thôi rồi ít nhiều cũng có trả lại 1 ít mà giảm án chết là hết xóa ai đúng ai sai,,0.18476376428288893,,dọa dẫm 1 án chết xóa sai,1.0
buồn,f9hb2ovj4Tk,@ViênMongThi-p3k,lợi dụng chức quan tượng là ăn tham ko ai biết nhưng người ta cho ăn no rồi mới biết là đắng cay nhỉ bà loan ạ,,0.2826326400162392,,lợi dụng chức quan tượng tham ko ta no đắng cay loan,0.0
buồn,f9hb2ovj4Tk,@LyChi-ms6kh,lấy tiền của dânmua hai cái giỏ bằng dân nghèo nhịn cả đời ác thật,,0.25765945268382284,,tiền dânmua hai giỏ dân nghèo nhịn đời ác,0.0
buồn,f9hb2ovj4Tk,@TungXuan-j3d,kg nói vào trọng tảm,,0.2658881538628438,,kg trọng tảm,0.0
buồn,f9hb2ovj4Tk,@thiminhle9741,kênh này không trung thực tinh hoa đâu không thấy xạo xạo không,,0.3050739444954496,,kênh trung thực tinh hoa xạo xạo,0.0
buồn,f9hb2ovj4Tk,@ChuonBan-o6n,thăm tiền nhiều làm gì cho khổ cái thân chết là hết có đem theo dược đâu,,0.25430354261956806,,thăm tiền khổ thân chết đem dược,2.0
buồn,f9hb2ovj4Tk,@HungThai-bd8st,biết trước mà vẫn làm kg có gì an hận,0.0,1.0,True,kg an hận,1.0
buồn,f9hb2ovj4Tk,@HuePham-wf5og,thăm thì thâm hậu quả tụ chũi thôi,,0.3350998974614042,,thăm thâm hậu tụ chũi,0.0
buồn,f9hb2ovj4Tk,@PhatPhapVoBienVN,nam mô a di đà phật nguyên thị hằng con xin bổ tát phụ họ còn về quê bình an con niệm nam mô a di dà phật,,0.2842057019812406,,nam mô a di đà phật nguyên thị hằng bổ tát phụ quê bình an niệm nam mô a di dà phật,0.0
buồn,f9hb2ovj4Tk,@nguoiviettaiailoan7351,kênh tao lao,,0.31066695125807464,,kênh tao lao,0.0
buồn,_ibndSA0HMo,@hacthaybachthay,nếu bạn cần sự đồng hành giúp mình nhận diện vấn đề và có kế hoạch hành động cụ thể giải quyết những khó khăn khủng hoảng của cá nhân bạn có thể tìm hiểu về khóa học awaken your power được nguyễn hữu trí trực tiếp dẫn dắt tại đây,,0.2429874430835377,,đồng hành giúp diện vấn đề kế hoạch hành động cụ thể giải quyết khăn khủng hoảng cá nhân thể khóa học awaken your power nguyễn hữu trí trực tiếp dắt,0.0
buồn,_ibndSA0HMo,@KIDFUNY-2025,xem video này mình đã khóc 32 tuổi mệt mỏi quá,,0.2564052797511463,,video khóc 32 mệt mỏi,1.0
buồn,_ibndSA0HMo,@HuongNguyen-t9x8k,nghe mà nao lòng ở tuổi 23 vừa kết hôn có những thứ dường như bình thường của mỗi người mình lại đang mông lung ko quá tồi tệ nhưng khiến bản thân nghi ngời chính mình mình k tốt ko giỏi ko biết thời gian tới ntn mong bản thân chân cứng đá mềm vượt qua tất cả có công việc tốt bền vững mình bị nhanh nản lắm để hành trình sắp tới của mình thật bản lĩnh vượt qua tất cả,,0.23546534301316113,,nao 23 kết hôn dường bình mông lung ko tồi tệ thân nghi ngời k ko giỏi ko thời gian ntn mong thân chân cứng đá mềm tất công bền vững nản lắm hành trình lĩnh tất,0.0
buồn,_ibndSA0HMo,@kimthanh3005,đúng là chênh vênh tuổi 25 thật sự rất khủng khiếp về tinh thần mình tn đại học và rơi vào khủng hoảng không biết bản thân thích gì đam mê gì vì thật ra mình không hề tệ mình biết nhiều thứ và không quá chuyên sâu vào một lĩnh vực nào mình gap year 9 tháng để học thật trôi chảy ngoại ngữ và rồi quyết định thi vào 1 trong những nh lớn nhất vn cùng với sự may mắn và nỗ lực của bản thân mình vượt qua kì thi tuyển dụng và có được công việc ổn định và cơ hội thăng tiến trong tương lai theo đồng nghiệp mình nói như vậy mức lương thì cũng khá và quan trọng là nơi đây mình đã gặp mối tình đầu của mình mình nhiều lần suy nghĩ dừng công việc hiện tại nhưng vì đã yêu bạn trai nên mình không nỡ nhưng sau gần 1 năm làm việc thì mình thật sự trống rỗng mình rơi vào khủng hoảng tinh thần và tâm lý cực kì mình đã quyết định nghỉ việc công việc mà nhiều người tâm sự rằng họ rất khao khát mình cũng biết vậy nhưng mình đã dứt khoát nghỉ vì mình không thể chịu nổi áp lực tinh thần mọi người xung quanh và gia đình ai cũng nói mình bị sao sao khi nghỉ việc mặc dù mình k đến nỗi chết đói nhưng vẫn bị áp lực từ gia đình người thân và mình tự cảm thấy tự ti với những mối quan hệ xung quanh kể cả bạn trai mình dần dần tập cách suy nghĩ tích cực rằng cánh của này đóng sẽ có cánh của khác mở ra nếu mình tích cực thì sẽ ổn mình chia sẽ ở đây nếu ai có ý kiến hay chia sẻ cứ hoan hỉ bình luận rất biết ơn mọi người đã đọc bình luận dài một sớ này nhaaa,,0.3164246207366814,,chênh vênh 25 khủng khiếp tinh thần tn đại học rơi khủng hoảng thân đam mê hề tệ chuyên sâu lĩnh vực gap year 9 học trôi chảy ngoại ngữ quyết định thi 1 nh vn may mắn nỗ lực thân kì thi tuyển dụng công ổn định hội thăng tiến tương lai đồng nghiệp lương quan trọng tình đầu suy dừng công hiện yêu trai nỡ 1 trống rỗng rơi khủng hoảng tinh thần tâm lý cực kì quyết định nghỉ công tâm khao khát dứt khoát nghỉ thể nổi áp lực tinh thần xung quanh gia đình nghỉ mặc k nỗi chết đói áp lực gia đình thân cảm ti quan hệ xung quanh trai dần dần tập suy tích cực cánh đóng cánh tích cực ổn chia kiến chia sẻ hoan hỉ bình luận ơn đọc bình luận sớ nhaaa,1.0
buồn,_ibndSA0HMo,@ScellaNguyen,em đg 19 tuổi mọi người nói em còn khá nhỏ tuổi ngây thơ chưa làm gì được đâu nhưng em đang muốn phát triển nghề nghiệp công việc vì không có học đại học rất muốn kiếm được nhiều tiền giúp mình giúp người khác nhưng không có cách nào,,0.2996539568513803,,đg 19 ngây thơ phát triển nghề nghiệp công học đại học kiếm tiền giúp giúp,1.0
buồn,_ibndSA0HMo,@vutrubachhop.798,em đã khóc khi xem được video này vì em cảm thấy được à thì ra ngoài kia cũng có nhiều người giống mình em search key làm sao để xác định nên làm gì vào thời điểm nào thật may mắn vì video của anh trí đã hiện ra như một liều thuốc an ủi vỗ về tâm hồn em em năm nay 25 tuổi vừa nộp đơn nghỉ việc hồi tuần trước và đang loay hoay tìm việc mới càng tìm việc mới em lại càng thấy tự ti về bản thân và mông lung về con đường sự nghiệp của bản thân em không biết con đường em đang đi có đúng không có nên tiếp tục không em nên làm gì ở thời điểm hiện tại em nhận thấy bản thân là người rất khó để đưa ra lựa chọn liệu nên tiếp tục công việc hiện tại hay rẽ sang hướng khác người yêu cũ của em nói với em rằng người ấy không thể nào ở bên cạnh một người cứ mãi dậm chân tại chỗ một người đang chạy còn người kia cứ chậm rãi mà đi chắc chắn không thể bên nhau lâu dài được và thế là tụi em chia tay em của tuổi 25 vừa thất nghiệp vừa thất tình p s nói rõ hơn một chút về sự nghiệp của em có những thành tựu mà nhiều người mong ước em có thể dẫn dắt và trainning nhóm nhỏ trong lĩnh vực marketing ngoài ra em còn làm affiliate có một shop nước hoa và một shop phụ kiện nhỏ dù thất nghiệp nhưng vẫn có thể kiếm được tiền nhưng thật sự bản thân em hiện tại chẳng có gì ngoài mông lung,,0.31019985530604166,,khóc video cảm kia search key xác định thời may mắn video trí hiện liều thuốc an ủi vỗ tâm hồn 25 nộp đơn nghỉ hồi tuần loay hoay ti thân mông lung đường nghiệp thân đường đi tiếp tục thời hiện thân lựa liệu tiếp tục công hiện rẽ hướng yêu cũ thể cạnh mãi dậm chân chỗ chạy kia chậm rãi đi chắn thể tụi chia 25 thất nghiệp thất tình p s chút nghiệp thành tựu mong ước thể dắt trainning lĩnh vực marketing affiliate shop hoa shop phụ kiện thất nghiệp thể kiếm tiền thân hiện chẳng mông lung,1.0
